"Time (s) Monitor Run","Position (cm) Monitor Run","Velocity (m/s) Monitor Run","Acceleration (m/s²) Monitor Run"
17.400,-0.3091418,-0.04,0.51
17.425,-0.3268000,-0.01,1.02
17.450,-0.3309200,0.03,0.85
17.475,-0.1761479,0.04,0.17
17.500,-0.0172000,0.03,-0.40
17.525,-0.0172000,0.01,-0.49
17.550,-0.0172000,0.00,-0.28
17.575,-0.0172000,0.00,-0.07
17.600,-0.0172000,3.09E-5,-0.15
17.625,-0.0172000,-5.90E-4,-0.42
17.650,-0.0167359,-0.02,-0.53
17.675,-0.0265142,-0.04,-0.10
17.700,-0.3268000,-0.04,0.71
17.725,-0.3277157,0.00,1.07
17.750,-0.2997345,0.04,0.63
17.775,-0.0172000,0.04,-0.17
17.800,-0.0172000,0.02,-0.54
17.825,-0.0172000,0.00,-0.39
17.850,-0.0172000,0.00,-0.13
17.875,-0.0172000,3.09E-5,-0.15
17.900,-0.0172000,-5.90E-4,-0.42
17.925,-0.0167359,-0.02,-0.54
17.950,-0.0265142,-0.04,-0.11
17.975,-0.3268000,-0.04,0.70
18.000,-0.3272579,0.00,1.09
18.025,-0.3173869,0.04,0.66
18.050,-0.0172000,0.04,-0.15
18.075,-0.0172000,0.02,-0.55
18.100,-0.0172000,0.00,-0.40
18.125,-0.0172000,0.00,-0.13
18.150,-0.0172000,0.00,-0.13
18.175,-0.0172000,5.57E-4,-0.41
18.200,-0.0172000,-0.02,-0.56
18.225,-0.0088440,-0.04,-0.17
18.250,-0.3268000,-0.04,0.66
18.275,-0.3268000,0.00,1.10
18.300,-0.3345810,0.04,0.72
18.325,-0.0348637,0.04,-0.10
18.350,-0.0172000,0.02,-0.54
18.375,-0.0172000,0.00,-0.43
18.400,-0.0172000,0.00,-0.15
18.425,-0.0172000,0.00,-0.12
18.450,-0.0172000,4.95E-4,-0.38
18.475,-0.0172000,-0.02,-0.54
18.500,-0.0097727,-0.04,-0.20
18.525,-0.2914829,-0.04,0.60
18.550,-0.3268000,0.00,1.07
18.575,-0.3345810,0.04,0.74
18.600,-0.0348637,0.04,-0.06
18.625,-0.0172000,0.02,-0.52
18.650,-0.0172000,0.00,-0.43
18.675,-0.0172000,0.00,-0.15
18.700,-0.0172000,0.00,-0.11
18.725,-0.0172000,4.33E-4,-0.35
18.750,-0.0172000,-0.02,-0.52
18.775,-0.0107014,-0.04,-0.35
18.800,-0.2561629,-0.04,0.29
18.825,-0.3268000,-0.03,0.91
18.850,-0.3272579,0.02,0.99
18.875,-0.3173869,0.04,0.46
18.900,-0.0172000,0.04,-0.25
18.925,-0.0172000,0.02,-0.55
18.950,-0.0172000,0.00,-0.40
18.975,-0.0172000,0.00,-0.13
19.000,-0.0172000,0.00,-0.13
19.025,-0.0172000,5.57E-4,-0.41
19.050,-0.0172000,-0.02,-0.55
19.075,-0.0088440,-0.04,-0.14
19.100,-0.3268000,-0.04,0.69
19.125,-0.3272579,7.05E-5,1.10
19.150,-0.3173869,0.04,0.68
19.175,-0.0172000,0.04,-0.14
19.200,-0.0172000,0.02,-0.55
19.225,-0.0172000,0.00,-0.40
19.250,-0.0172000,0.00,-0.13
19.275,-0.0172000,0.00,-0.12
19.300,-0.0172000,4.95E-4,-0.38
19.325,-0.0172000,-0.02,-0.54
19.350,-0.0097727,-0.04,-0.19
19.375,-0.2914829,-0.04,0.61
19.400,-0.3268000,0.00,1.08
19.425,-0.3350386,0.04,0.72
19.450,-0.0172000,0.04,-0.10
19.475,-0.0172000,0.02,-0.54
19.500,-0.0172000,0.00,-0.42
19.525,-0.0172000,0.00,-0.14
19.550,-0.0172000,0.00,-0.12
19.575,-0.0172000,5.26E-4,-0.39
19.600,-0.0172000,-0.02,-0.55
19.625,-0.0093084,-0.04,-0.19
19.650,-0.3091418,-0.04,0.61
19.675,-0.3268000,0.00,1.08
19.700,-0.3341235,0.04,0.75
19.725,-0.0525267,0.04,-0.05
19.750,-0.0172000,0.02,-0.51
19.775,-0.0172000,0.00,-0.44
19.800,-0.0172000,0.00,-0.17
19.825,-0.0172000,0.00,-0.03
19.850,-0.0172000,6.19E-5,-0.16
19.875,-0.0172000,0.00,-0.43
19.900,-0.0162719,-0.02,-0.51
19.925,-0.0441837,-0.04,-0.05
19.950,-0.3268000,-0.04,0.73
19.975,-0.3281735,0.00,1.05
20.000,-0.2820814,0.04,0.59
20.025,-0.0172000,0.04,-0.19
20.050,-0.0172000,0.02,-0.53
20.075,-0.0172000,0.00,-0.37
20.100,-0.0172000,0.00,-0.11
20.125,-0.0172000,0.00,-0.13
20.150,-0.0172000,5.57E-4,-0.41
20.175,-0.0172000,-0.02,-0.54
20.200,-0.0088440,-0.04,-0.11
20.225,-0.3268000,-0.04,0.70
20.250,-0.3281735,0.00,1.07
20.275,-0.2820814,0.04,0.62
20.300,-0.0172000,0.04,-0.17
20.325,-0.0172000,0.02,-0.53
20.350,-0.0172000,0.00,-0.37
20.375,-0.0172000,0.00,-0.11
20.400,-0.0172000,0.00,-0.12
20.425,-0.0172000,5.26E-4,-0.39
20.450,-0.0172000,-0.02,-0.55
20.475,-0.0093084,-0.04,-0.16
20.500,-0.3091418,-0.04,0.65
20.525,-0.3272579,0.00,1.08
20.550,-0.3173869,0.04,0.69
20.575,-0.0172000,0.04,-0.13
20.600,-0.0172000,0.02,-0.54
20.625,-0.0172000,0.00,-0.40
20.650,-0.0172000,0.00,-0.13
20.675,-0.0172000,0.00,-0.11
20.700,-0.0172000,4.64E-4,-0.36
20.725,-0.0172000,-0.02,-0.54
20.750,-0.0102371,-0.04,-0.21
20.775,-0.2738232,-0.04,0.57
20.800,-0.3268000,-0.01,1.06
20.825,-0.3345810,0.04,0.75
20.850,-0.0348637,0.04,-0.05
20.875,-0.0172000,0.02,-0.51
20.900,-0.0172000,0.00,-0.43
20.925,-0.0172000,0.00,-0.15
20.950,-0.0172000,0.00,-0.13
20.975,-0.0172000,5.26E-4,-0.39
21.000,-0.0172000,-0.02,-0.55
21.025,-0.0093084,-0.04,-0.31
21.050,-0.3091418,-0.04,0.37
21.075,-0.3268000,-0.02,0.95
21.100,-0.3268000,0.02,0.99
21.125,-0.3350386,0.04,0.45
21.150,-0.0172000,0.04,-0.26
21.175,-0.0172000,0.02,-0.55
21.200,-0.0172000,0.00,-0.42
21.225,-0.0172000,0.00,-0.14
21.250,-0.0172000,0.00,-0.13
21.275,-0.0172000,5.57E-4,-0.41
21.300,-0.0172000,-0.02,-0.43
21.325,-0.0088440,-0.04,0.10
21.350,-0.3268000,-0.02,0.82
21.375,-0.3345810,0.02,0.88
21.400,-0.0348637,0.04,0.21
21.425,-0.0176640,0.02,-0.40
21.450,0.0000000,0.00,-0.47
21.475,4.6440929E-4,0.00,-0.20
21.500,-0.0172000,0.00,-0.02
21.525,-0.0172000,0.00,-0.12
21.550,-0.0172000,-5.90E-4,-0.39
21.575,-0.0167359,-0.02,-0.54
21.600,-0.0265142,-0.04,-0.13
21.625,-0.3268000,-0.04,0.69
21.650,-0.3268000,7.17E-5,1.10
21.675,-0.3350386,0.04,0.69
21.700,-0.0172000,0.04,-0.13
21.725,-0.0172000,0.02,-0.55
21.750,-0.0172000,0.00,-0.42
21.775,-0.0172000,0.00,-0.14
21.800,-0.0172000,0.00,-0.11
21.825,-0.0172000,4.64E-4,-0.36
21.850,-0.0172000,-0.02,-0.54
21.875,-0.0102371,-0.04,-0.22
21.900,-0.2738232,-0.04,0.55
21.925,-0.3268000,-0.01,1.05
21.950,-0.3341235,0.04,0.76
21.975,-0.0525267,0.04,-0.02
22.000,-0.0172000,0.02,-0.50
22.025,-0.0172000,0.00,-0.44
22.050,-0.0172000,0.00,-0.17
22.075,-0.0172000,0.00,-0.02
22.100,-0.0172000,3.09E-5,-0.15
22.125,-0.0172000,-5.90E-4,-0.42
22.150,-0.0167359,-0.02,-0.42
22.175,-0.0265142,-0.04,0.13
22.200,-0.3268000,-0.02,0.84
22.225,-0.3345810,0.02,0.87
22.250,-0.0348637,0.04,0.18
22.275,-0.0176640,0.02,-0.42
22.300,4.6440929E-4,0.00,-0.46
22.325,-0.0172000,0.00,-0.17
22.350,-0.0172000,0.00,0.00
22.375,-0.0172000,0.00,-0.11
22.400,-0.0172000,5.26E-4,-0.39
22.425,-0.0172000,-0.02,-0.55
22.450,-0.0093084,-0.04,-0.16
22.475,-0.3091418,-0.04,0.66
22.500,-0.3272579,0.00,1.10
22.525,-0.3173869,0.04,0.72
22.550,-0.0176640,0.04,-0.11
22.575,0.0000000,0.02,-0.55
22.600,0.0000000,0.00,-0.44
22.625,0.0000000,0.00,-0.16
22.650,0.0000000,3.10E-5,-0.16
22.675,0.0000000,-5.59E-4,-0.44
22.700,4.6440929E-4,-0.02,-0.58
22.725,-0.0088440,-0.04,-0.14
22.750,-0.3268000,-0.04,0.71
22.775,-0.3268000,0.00,1.14
22.800,-0.3350386,0.04,0.74
22.825,-0.0172000,0.04,-0.10
22.850,-0.0176640,0.02,-0.54
22.875,0.0000000,0.00,-0.44
22.900,0.0000000,0.00,-0.19
22.925,0.0000000,0.00,-0.17
22.950,4.6440929E-4,0.00,-0.40
22.975,-0.0172000,-0.02,-0.53
23.000,-0.0097727,-0.04,-0.17
23.025,-0.2914829,-0.04,0.62
23.050,-0.3268000,0.00,1.09
23.075,-0.3345810,0.04,0.76
23.100,-0.0348637,0.04,-0.04
23.125,-0.0176640,0.02,-0.53
23.150,0.0000000,0.00,-0.47
23.175,4.6440929E-4,0.00,-0.19
23.200,-0.0172000,0.00,-0.01
23.225,-0.0176640,3.09E-5,-0.14
23.250,4.6440929E-4,-5.59E-4,-0.43
23.275,-0.0167359,-0.02,-0.52
23.300,-0.0265142,-0.04,-0.04
23.325,-0.3268000,-0.04,0.76
23.350,-0.3290891,0.01,1.06
23.375,-0.2467730,0.04,0.56
23.400,-0.0176640,0.04,-0.21
23.425,0.0000000,0.02,-0.54
23.450,4.6440929E-4,0.00,-0.36
23.475,-0.0176640,-3.10E-5,-0.10
23.500,0.0000000,0.00,-0.02
23.525,0.0000000,9.28E-5,-0.18
23.550,4.6440929E-4,0.00,-0.32
23.575,-0.0167359,-0.02,-0.15
23.600,-0.0269782,-0.02,0.31
23.625,-0.3164711,0.00,0.62
23.650,-0.0525267,0.02,0.36
23.675,-0.0176640,0.02,-0.12
23.700,0.0000000,0.00,-0.33
23.725,4.6440929E-4,0.00,-0.21
23.750,-0.0172000,0.00,-0.02
23.775,-0.0172000,0.00,0.01
23.800,-0.0172000,6.19E-5,-0.14
23.825,-0.0172000,0.00,-0.41
23.850,-0.0162719,-0.02,-0.37
23.875,-0.0441837,-0.04,0.20
23.900,-0.3277157,-0.02,0.83
23.925,-0.2997345,0.02,0.77
23.950,-0.0172000,0.04,0.09
23.975,-0.0172000,0.02,-0.41
24.000,-0.0172000,0.00,-0.39
24.025,-0.0172000,0.00,-0.13
24.050,-0.0172000,0.00,0.00
24.075,-0.0172000,0.00,-0.13
24.100,-0.0172000,5.57E-4,-0.41
24.125,-0.0172000,-0.02,-0.41
24.150,-0.0088440,-0.04,0.13
24.175,-0.3272579,-0.02,0.81
24.200,-0.3173869,0.02,0.81
24.225,-0.0172000,0.04,0.14
24.250,-0.0172000,0.02,-0.41
24.275,-0.0172000,0.00,-0.40
24.300,-0.0172000,0.00,-0.13
24.325,-0.0172000,0.00,0.00
24.350,-0.0172000,0.00,-0.12
24.375,-0.0172000,5.26E-4,-0.40
24.400,-0.0172000,-0.02,-0.43
24.425,-0.0093084,-0.04,0.09
24.450,-0.3091418,-0.02,0.79
24.475,-0.3345810,0.02,0.84
24.500,-0.0348637,0.04,0.19
24.525,-0.0172000,0.02,-0.38
24.550,-0.0172000,0.00,-0.42
24.575,-0.0172000,0.00,-0.16
24.600,-0.0172000,0.00,0.00
24.625,-0.0172000,0.00,-0.13
24.650,-0.0172000,5.57E-4,-0.41
24.675,-0.0172000,-0.02,-0.56
24.700,-0.0088440,-0.04,-0.16
24.725,-0.3268000,-0.04,0.68
24.750,-0.3268000,0.00,1.11
24.775,-0.3350386,0.04,0.71
24.800,-0.0172000,0.04,-0.13
24.825,-0.0172000,0.02,-0.55
24.850,-0.0172000,0.00,-0.42
24.875,-0.0172000,0.00,-0.14
24.900,-0.0172000,0.00,-0.09
24.925,-0.0172000,4.02E-4,-0.33
24.950,-0.0172000,-0.01,-0.52
24.975,-0.0111657,-0.04,-0.23
25.000,-0.2385019,-0.04,0.52
25.025,-0.3268000,-0.01,1.03
25.050,-0.3350386,0.04,0.75
25.075,-0.0172000,0.04,-0.05
25.100,-0.0172000,0.02,-0.51
25.125,-0.0172000,0.00,-0.42
25.150,-0.0172000,0.00,-0.14
25.175,-0.0172000,0.00,0.00
25.200,-0.0172000,3.09E-5,-0.15
25.225,-0.0172000,-5.90E-4,-0.42
25.250,-0.0167359,-0.02,-0.42
25.275,-0.0265142,-0.04,0.13
25.300,-0.3268000,-0.02,0.83
25.325,-0.3345810,0.02,0.85
25.350,-0.0348637,0.04,0.17
25.375,-0.0172000,0.02,-0.40
25.400,-0.0172000,0.00,-0.43
25.425,-0.0172000,0.00,-0.16
25.450,-0.0172000,0.00,-0.02
25.475,-0.0172000,6.19E-5,-0.16
25.500,-0.0172000,0.00,-0.43
25.525,-0.0162719,-0.02,-0.52
25.550,-0.0441837,-0.04,-0.08
25.575,-0.3268000,-0.04,0.72
25.600,-0.3272579,0.00,1.08
25.625,-0.3173869,0.04,0.65
25.650,-0.0172000,0.04,-0.16
25.675,-0.0172000,0.02,-0.55
25.700,-0.0172000,0.00,-0.40
25.725,-0.0172000,0.00,-0.13
25.750,-0.0172000,0.00,-0.12
25.775,-0.0172000,5.26E-4,-0.39
25.800,-0.0172000,-0.02,-0.54
25.825,-0.0093084,-0.04,-0.14
25.850,-0.3091418,-0.04,0.66
25.875,-0.3277157,1.01E-4,1.07
25.900,-0.2997345,0.04,0.66
25.925,-0.0172000,0.04,-0.14
25.950,-0.0172000,0.02,-0.53
25.975,-0.0172000,0.00,-0.39
26.000,-0.0172000,0.00,-0.13
26.025,-0.0172000,0.00,0.00
26.050,-0.0172000,3.09E-5,-0.15
26.075,-0.0172000,-5.90E-4,-0.41
26.100,-0.0167359,-0.02,-0.38
26.125,-0.0265142,-0.04,0.17
26.150,-0.3277157,-0.02,0.81
26.175,-0.2997345,0.02,0.77
26.200,-0.0172000,0.04,0.11
26.225,-0.0172000,0.02,-0.41
26.250,-0.0172000,0.00,-0.39
26.275,-0.0172000,0.00,-0.12
26.300,-0.0172000,0.00,-0.11
26.325,-0.0172000,4.64E-4,-0.36
26.350,-0.0172000,-0.02,-0.53
26.375,-0.0102371,-0.04,-0.32
26.400,-0.2738232,-0.04,0.34
26.425,-0.3268000,-0.02,0.93
26.450,-0.3277157,0.02,0.97
26.475,-0.2997345,0.04,0.42
26.500,-0.0172000,0.04,-0.28
26.525,-0.0172000,0.02,-0.54
26.550,-0.0172000,0.00,-0.39
26.575,-0.0172000,0.00,-0.12
26.600,-0.0172000,0.00,-0.13
26.625,-0.0172000,5.57E-4,-0.41
26.650,-0.0172000,-0.02,-0.53
26.675,-0.0088440,-0.04,-0.10
26.700,-0.3268000,-0.04,0.71
26.725,-0.3286313,0.00,1.05
26.750,-0.2644276,0.04,0.59
26.775,-0.0172000,0.04,-0.19
26.800,-0.0172000,0.02,-0.52
26.825,-0.0172000,0.00,-0.36
26.850,-0.0172000,0.00,-0.11
26.875,-0.0172000,0.00,-0.11
26.900,-0.0172000,4.64E-4,-0.36
26.925,-0.0172000,-0.02,-0.52
26.950,-0.0102371,-0.04,-0.17
26.975,-0.2738232,-0.04,0.60
27.000,-0.3277157,0.00,1.03
27.025,-0.2997345,0.04,0.67
27.050,-0.0172000,0.04,-0.11
27.075,-0.0172000,0.02,-0.52
27.100,-0.0172000,0.00,-0.39
27.125,-0.0172000,0.00,-0.12
27.150,-0.0172000,0.00,-0.09
27.175,-0.0172000,3.71E-4,-0.32
27.200,-0.0172000,-0.01,-0.51
27.225,-0.0116300,-0.03,-0.25
27.250,-0.2208401,-0.04,0.49
27.275,-0.3268000,-0.01,1.02
27.300,-0.3350386,0.03,0.75
27.325,-0.0172000,0.04,-0.03
27.350,-0.0172000,0.02,-0.51
27.375,-0.0172000,0.00,-0.42
27.400,-0.0172000,0.00,-0.14
27.425,-0.0172000,0.00,0.00
27.450,-0.0172000,0.00,-0.13
27.475,-0.0172000,5.57E-4,-0.41
27.500,-0.0172000,-0.02,-0.43
27.525,-0.0088440,-0.04,0.10
27.550,-0.3268000,-0.02,0.82
27.575,-0.3345810,0.02,0.86
27.600,-0.0348637,0.04,0.18
27.625,-0.0172000,0.02,-0.40
27.650,-0.0172000,0.00,-0.43
27.675,-0.0172000,0.00,-0.16
27.700,-0.0172000,0.00,0.00
27.725,-0.0172000,0.00,-0.12
27.750,-0.0172000,5.26E-4,-0.40
27.775,-0.0172000,-0.02,-0.43
27.800,-0.0093084,-0.04,0.07
27.825,-0.3091418,-0.02,0.78
27.850,-0.3341235,0.02,0.86
27.875,-0.0525267,0.04,0.22
27.900,-0.0172000,0.02,-0.37
27.925,-0.0172000,0.00,-0.43
27.950,-0.0172000,0.00,-0.17
27.975,-0.0172000,0.00,-0.01
28.000,-0.0172000,0.00,-0.12
28.025,-0.0172000,5.26E-4,-0.39
28.050,-0.0172000,-0.02,-0.55
28.075,-0.0093084,-0.04,-0.16
28.100,-0.3091418,-0.04,0.65
28.125,-0.3272579,0.00,1.08
28.150,-0.3173869,0.04,0.69
28.175,-0.0172000,0.04,-0.13
28.200,-0.0172000,0.02,-0.54
28.225,-0.0172000,0.00,-0.40
28.250,-0.0172000,0.00,-0.13
28.275,-0.0172000,0.00,-0.10
28.300,-0.0172000,4.33E-4,-0.35
28.325,-0.0172000,-0.02,-0.52
28.350,-0.0107014,-0.04,-0.20
28.375,-0.2561629,-0.04,0.56
28.400,-0.3272579,0.00,1.03
28.425,-0.3173869,0.04,0.71
28.450,-0.0172000,0.04,-0.08
28.475,-0.0172000,0.02,-0.52
28.500,-0.0172000,0.00,-0.40
28.525,-0.0172000,0.00,-0.13
28.550,-0.0172000,0.00,0.00
28.575,-0.0172000,0.00,-0.12
28.600,-0.0172000,5.26E-4,-0.39
28.625,-0.0172000,-0.02,-0.40
28.650,-0.0093084,-0.04,0.11
28.675,-0.3096000,-0.02,0.78
28.700,-0.3173869,0.02,0.80
28.725,-0.0172000,0.04,0.14
28.750,-0.0172000,0.02,-0.39
28.775,-0.0172000,0.00,-0.40
28.800,-0.0172000,0.00,-0.13
28.825,-0.0172000,0.00,0.00
28.850,-0.0172000,0.00,-0.13
28.875,-0.0172000,5.57E-4,-0.41
28.900,-0.0172000,-0.02,-0.55
28.925,-0.0088440,-0.04,-0.13
28.950,-0.3268000,-0.04,0.69
28.975,-0.3277157,0.00,1.08
29.000,-0.2997345,0.04,0.65
29.025,-0.0172000,0.04,-0.16
29.050,-0.0172000,0.02,-0.54
29.075,-0.0172000,0.00,-0.39
29.100,-0.0172000,0.00,-0.12
29.125,-0.0172000,0.00,-0.13
29.150,-0.0172000,5.57E-4,-0.41
29.175,-0.0172000,-0.02,-0.56
29.200,-0.0088440,-0.04,-0.16
29.225,-0.3268000,-0.04,0.68
29.250,-0.3268000,0.00,1.11
29.275,-0.3350386,0.04,0.71
29.300,-0.0172000,0.04,-0.13
29.325,-0.0172000,0.02,-0.55
29.350,-0.0172000,0.00,-0.42
29.375,-0.0172000,0.00,-0.14
29.400,-0.0172000,0.00,-0.11
29.425,-0.0172000,4.64E-4,-0.36
29.450,-0.0172000,-0.02,-0.53
29.475,-0.0102371,-0.04,-0.19
29.500,-0.2738232,-0.04,0.59
29.525,-0.3272579,0.00,1.05
29.550,-0.3173869,0.04,0.70
29.575,-0.0172000,0.04,-0.10
29.600,-0.0172000,0.02,-0.52
29.625,-0.0172000,0.00,-0.40
29.650,-0.0172000,0.00,-0.13
29.675,-0.0172000,0.00,-0.12
29.700,-0.0172000,5.26E-4,-0.39
29.725,-0.0172000,-0.02,-0.55
29.750,-0.0093084,-0.04,-0.31
29.775,-0.3091418,-0.04,0.37
29.800,-0.3268000,-0.02,0.95
29.825,-0.3268000,0.02,0.99
29.850,-0.3350386,0.04,0.45
29.875,-0.0172000,0.04,-0.26
29.900,-0.0172000,0.02,-0.55
29.925,-0.0172000,0.00,-0.42
29.950,-0.0172000,0.00,-0.14
29.975,-0.0172000,0.00,-0.13
30.000,-0.0172000,5.57E-4,-0.41
30.025,-0.0172000,-0.02,-0.55
30.050,-0.0088440,-0.04,-0.13
30.075,-0.3268000,-0.04,0.69
30.100,-0.3277157,0.00,1.08
30.125,-0.2997345,0.04,0.65
30.150,-0.0172000,0.04,-0.16
30.175,-0.0172000,0.02,-0.54
30.200,-0.0172000,0.00,-0.39
30.225,-0.0172000,0.00,-0.12
30.250,-0.0172000,0.00,-0.12
30.275,-0.0172000,5.26E-4,-0.39
30.300,-0.0172000,-0.02,-0.55
30.325,-0.0093084,-0.04,-0.17
30.350,-0.3091418,-0.04,0.65
30.375,-0.3268000,0.00,1.10
30.400,-0.3350386,0.04,0.72
30.425,-0.0172000,0.04,-0.11
30.450,-0.0172000,0.02,-0.55
30.475,-0.0172000,0.00,-0.42
30.500,-0.0172000,0.00,-0.14
30.525,-0.0172000,0.00,-0.11
30.550,-0.0172000,4.64E-4,-0.36
30.575,-0.0172000,-0.02,-0.53
30.600,-0.0102371,-0.04,-0.19
30.625,-0.2738232,-0.04,0.59
30.650,-0.3272579,0.00,1.05
30.675,-0.3173869,0.04,0.70
30.700,-0.0172000,0.04,-0.10
30.725,-0.0172000,0.02,-0.52
30.750,-0.0172000,0.00,-0.40
30.775,-0.0172000,0.00,-0.13
30.800,-0.0172000,0.00,0.00
30.825,-0.0172000,3.09E-5,-0.15
30.850,-0.0172000,-5.90E-4,-0.41
30.875,-0.0167359,-0.02,-0.40
30.900,-0.0265142,-0.04,0.14
30.925,-0.3272579,-0.02,0.82
30.950,-0.3169290,0.02,0.82
30.975,-0.0348637,0.04,0.15
31.000,-0.0172000,0.02,-0.40
31.025,-0.0172000,0.00,-0.41
31.050,-0.0172000,0.00,-0.15
31.075,-0.0172000,0.00,0.00
31.100,-0.0172000,0.00,-0.12
31.125,-0.0172000,5.26E-4,-0.40
31.150,-0.0172000,-0.02,-0.43
31.175,-0.0093084,-0.04,0.07
31.200,-0.3091418,-0.02,0.78
31.225,-0.3341235,0.02,0.86
31.250,-0.0525267,0.04,0.22
31.275,-0.0172000,0.02,-0.37
31.300,-0.0172000,0.00,-0.43
31.325,-0.0172000,0.00,-0.17
31.350,-0.0172000,0.00,-0.01
31.375,-0.0172000,0.00,-0.11
31.400,-0.0172000,4.64E-4,-0.36
31.425,-0.0172000,-0.02,-0.47
31.450,-0.0102371,-0.04,-0.09
31.475,-0.2742822,-0.03,0.63
31.500,-0.3123489,0.00,0.93
31.525,-0.2114619,0.04,0.50
31.550,-0.0172000,0.03,-0.18
31.575,-0.0172000,0.01,-0.46
31.600,-0.0172000,0.00,-0.30
31.625,-0.0172000,0.00,-0.08
31.650,-0.0172000,0.00,-0.08
31.675,-0.0172000,3.40E-4,-0.30
31.700,-0.0172000,-0.01,-0.50
31.725,-0.0120943,-0.03,-0.25
31.750,-0.2031776,-0.04,0.47
31.775,-0.3272579,-0.01,0.99
31.800,-0.3173869,0.03,0.75
31.825,-0.0172000,0.04,-0.01
31.850,-0.0176640,0.02,-0.50
31.875,0.0000000,0.00,-0.45
31.900,4.6440929E-4,0.00,-0.18
31.925,-0.0172000,0.00,-0.01
31.950,-0.0172000,0.00,-0.05
31.975,-0.0172000,3.09E-4,-0.24
32.000,-0.0172000,-0.01,-0.31
32.025,-0.0125585,-0.03,0.02
32.050,-0.1868967,-0.02,0.54
32.075,-0.2820814,0.01,0.65
32.100,-0.0172000,0.03,0.19
32.125,-0.0176640,0.02,-0.27
32.150,0.0000000,0.00,-0.36
32.175,4.6440929E-4,0.00,-0.16
32.200,-0.0172000,0.00,-0.01
32.225,-0.0172000,0.00,0.02
32.250,-0.0172000,3.09E-5,-0.10
32.275,-0.0172000,-6.83E-4,-0.23
32.300,-0.0167359,-0.02,-0.11
32.325,-0.0279062,-0.02,0.25
32.350,-0.2820814,6.83E-4,0.48
32.375,-0.0172000,0.02,0.23
32.400,-0.0172000,0.02,-0.13
32.425,-0.0172000,0.00,-0.24
32.450,-0.0172000,0.00,-0.12
32.475,-0.0172000,0.00,0.00
32.500,-0.0172000,0.00,4.13E-4
32.525,-0.0172000,0.00,-0.01
32.550,-0.0172000,6.19E-5,-0.03
32.575,-0.0172000,0.00,-0.02
32.600,-0.0162719,0.00,0.04
32.625,-0.0525267,-9.28E-5,0.08
32.650,-0.0172000,0.00,0.06
32.675,-0.0176640,0.00,-0.01
32.700,0.0000000,0.00,-0.06
32.725,0.0000000,3.10E-5,-0.06
32.750,4.6440929E-4,0.00,-0.03
32.775,-0.0176640,0.00,0.00
32.800,4.6440929E-4,0.00,-0.12
32.825,-0.0172000,-6.21E-4,-0.37
32.850,-0.0172000,-0.02,-0.36
32.875,-0.0093084,-0.04,0.14
32.900,-0.3105164,-0.02,0.76
32.925,-0.2820814,0.02,0.76
32.950,-0.0172000,0.04,0.14
32.975,-0.0176640,0.02,-0.37
33.000,0.0000000,0.00,-0.40
33.025,0.0000000,3.10E-5,-0.16
33.050,4.6440929E-4,0.00,-0.03
33.075,-0.0176640,0.00,-0.02
33.100,4.6440929E-4,0.00,-0.02
33.125,-0.0172000,0.00,-0.02
33.150,-0.0167359,0.00,0.02
33.175,-0.0344000,0.00,0.07
33.200,-0.0348637,0.00,0.08
33.225,-0.0172000,0.00,0.04
33.250,-0.0176640,0.00,-0.01
33.275,0.0000000,0.00,-0.06
33.300,0.0000000,6.19E-5,-0.07
33.325,4.6440929E-4,0.00,-0.04
33.350,-0.0172000,0.00,-0.01
33.375,-0.0172000,0.00,-0.13
33.400,-0.0172000,0.00,-0.25
33.425,-0.0158077,-0.02,-0.08
33.450,-0.0627791,-0.02,0.33
33.475,-0.2997345,0.00,0.54
33.500,-0.0172000,0.02,0.23
33.525,-0.0172000,0.02,-0.17
33.550,-0.0172000,0.00,-0.26
33.575,-0.0172000,-3.09E-5,-0.11
33.600,-0.0172000,0.00,0.01
33.625,-0.0176640,0.00,-0.01
33.650,4.6440929E-4,3.09E-5,-0.14
33.675,-0.0172000,-6.82E-4,-0.26
33.700,-0.0172000,-0.02,-0.13
33.725,-0.0102371,-0.02,0.23
33.750,-0.2816227,0.00,0.49
33.775,-0.0348637,0.02,0.29
33.800,-0.0172000,0.02,-0.09
33.825,-0.0176640,0.00,-0.25
33.850,4.6440929E-4,0.00,-0.14
33.875,-0.0172000,-3.10E-5,1.53E-7
33.900,-0.0176640,0.00,0.00
33.925,0.0000000,0.00,-0.08
33.950,4.6440929E-4,-8.99E-4,-0.15
33.975,-0.0172000,-0.01,-0.08
34.000,-0.0139512,-0.01,0.12
34.025,-0.1403696,0.00,0.26
34.050,-0.0348637,0.01,0.17
34.075,-0.0172000,0.01,-0.03
34.100,-0.0176640,0.00,-0.13
34.125,4.6440929E-4,3.09E-5,-0.10
34.150,-0.0172000,0.00,-0.02
34.175,-0.0172000,0.00,0.01
34.200,-0.0172000,0.00,0.00
34.225,-0.0172000,6.19E-5,-0.04
34.250,-0.0172000,0.00,-0.05
34.275,-0.0162719,0.00,0.01
34.300,-0.0516000,0.00,0.10
34.325,-0.0525267,0.00,0.11
34.350,-0.0172000,0.01,0.03
34.375,-0.0176640,0.00,-0.06
34.400,4.6440929E-4,3.09E-5,-0.08
34.425,-0.0172000,0.00,-0.03
34.450,-0.0172000,0.00,0.01
34.475,-0.0172000,0.00,-0.09
34.500,-0.0172000,4.64E-4,-0.35
